resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,rescind,,,CD28 Baisley Park Houses Tenant Association,,134994650,-7500,NYCHA,,,.00) 098 002,
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,designate,,,CD28 Baisley Park Houses Tenant Association,,136400434,7500,NYCHA,,,.00 098 002,
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,rescind,,,"Greenfield Young Israel Senior Services, Inc.",,030381957,-5000,DFTA,,,.00) 125 003,
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,designate,,,"Greenfield Young Israel Senior Services, Inc.",,134136312,5000,DFTA,,,.00 125 003,
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,rescind,,,Greenfield Community Service Center of Greater Williamsburg Inc,,136400434,-25000,DFTA,,,.00) 125 003,
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,designate,,,Greenfield Community Service Center of Greater Williamsburg Inc,,455180976,25000,DFTA,,,.00 125 003,
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,rescind,,,"Gentile American-Italian Coalition of Organizations, Inc. (AMICO)",,112488439,-3500,DFTA,,,.00) 125 003,
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,designate,,,"Gentile American-Italian Coalition of Organizations, Inc. (AMICO)",,112649513,3500,DFTA,,,.00 125 003,
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,rescind,,Brewer,"Citywide Youth Opera, Inc.",,050616054,-3000,DCLA,,,.00) 126 003,**
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,designate,,Brewer,"Citywide Youth Opera, Inc.",,050616054,3000,DYCD,,,.00 260 312,**
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,rescind,,Brewer,CC Cypress Hills Local Development Corporation,,112683663,-40000,DYCD,,,.00) 260 312,**
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,designate,,Brewer,CC Cypress Hills Local Development Corporation,,112683663,40000,HPD,,,.00 806 009,**
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,rescind,,Brewer,"STPCV Tenants Association Foundation, Inc.",,274554330,-3500,DYCD,,,.00) 260 005,**
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,designate,,Brewer,"STPCV Tenants Association Foundation, Inc.",,274554330,3500,HPD,,,.00 806 009,**
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,rescind,,Brewer,Trustees Of Columbia University In The City Of New York,Harlem Health Promotion Center Trustees of Columbia University in the City of New York 13-5598093,135598093,-38000,DOHMH,,,.00) 816 117,
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,rescind,,Brewer,"New York City Parents of Lesbians and Gay Men, Inc. (d/b/a PFLAG New York City)",,133049626,-500,DYCD,,,.00) 260 312,
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,designate,,Brewer,"Citywide Youth Opera, Inc.",,050616054,500,DYCD,,,.00 260 312,
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,rescind,,Brewer,Van Bramer Sunnyside Chamber of Commerce,,112944783,-15000,DSBS,,,.00) 801 002,
2,2014-05-29,Local Initiatives - Fiscal 2014,2014,designate,,Brewer,Van Bramer Sunnyside District Management Association,,261278224,15000,DSBS,,,.00 801 002,
2,2014-05-29,Aging Discretionary - Fiscal 2014,2014,rescind,,,"Greenfield American-Italian Coalition of Organizations, Inc. (AMICO)",,112488439,-7500,DFTA,,,.00) 125 003,
2,2014-05-29,Aging Discretionary - Fiscal 2014,2014,designate,,,"Greenfield American-Italian Coalition of Organizations, Inc. (AMICO) American-Italian Coalition of Organizations, Inc. (AMICO -",,112649513,7500,DFTA,,,.00 125 003,
2,2014-05-29,Aging Discretionary - Fiscal 2014,2014,rescind,,,Oddo Extended Services Program),,112488439,-5500,DFTA,,,.00) 125 003,
2,2014-05-29,Aging Discretionary - Fiscal 2014,2014,designate,,,"American-Italian Coalition of Organizations, Inc. (AMICO",Oddo Extended Services Program),112649513,5500,DFTA,,,.00 125 003,
2,2014-05-29,Aging Discretionary - Fiscal 2014,2014,rescind,,,"Gonzalez American-Italian Coalition of Organizations, Inc. (AMICO)",,112488439,-4000,DFTA,,,.00) 125 003,
2,2014-05-29,Aging Discretionary - Fiscal 2014,2014,designate,,,"Gonzalez American-Italian Coalition of Organizations, Inc. (AMICO)",,112649513,4000,DFTA,,,.00 125 003,
2,2014-05-29,Cultural After School Adventure - Fiscal 2014,2014,rescind,,,Koo Queens College Foundation For Kupferberg Center Performances,,116080521,-20000,DCLA,,,.00) 126 003,
2,2014-05-29,Cultural After School Adventure - Fiscal 2014,2014,designate,,,Koo Queens College Foundation For Godwin Ternbach Museum,,116080521,20000,DCLA,,,.00 126 003,
2,2014-05-29,Immigrant Opportunities Initiative - Fiscal 2014,2014,rescind,,,"Staten Island American-Italian Coalition of Organizations, Inc. (AMICO)",,112488439,-11000,DYCD,,,.00) 260 005,
2,2014-05-29,Immigrant Opportunities Initiative - Fiscal 2014,2014,designate,,,"Staten Island American-Italian Coalition of Organizations, Inc. (AMICO)",,112649513,11000,DYCD,,,.00 260 005,
2,2014-05-29,Discretionary Child Care - Fiscal 2014,2014,rescind,,,"Barron United Community Day Care Center, Inc",,111950787,-9646,ACS,,,.00) 068 004,
2,2014-05-29,Discretionary Child Care - Fiscal 2014,2014,designate,,,"Barron United Community Day Care Center, Inc",,237129582,9646,ACS,,,.00 068 004,
2,2014-05-29,Discretionary Child Care - Fiscal 2014,2014,rescind,,,Eugene Parkside ECDC,,112248037,-51667,ACS,,,.00) 068 004,
2,2014-05-29,Discretionary Child Care - Fiscal 2014,2014,designate,,,"Eugene Catholic Charities Neighborhood Services, Inc",,112047151,51667,ACS,,,.00 068 004,
2,2014-05-29,Discretionary Child Care - Fiscal 2014,2014,designate,,,"Lander 12th Street Preschool, Inc.",,112295989,119108,ACS,,,.00 068 004,
2,2014-05-29,DYCD Food Pantries - Fiscal 2014,2014,designate,,,Brooklyn St. Patrick’s Vincent de Paul Society,,111631818,5000,DYCD,,,.00 260 005,
2,2014-05-29,Infant Mortality Reduction - Fiscal 2014,2014,rescind,,,Mount Sinai School of Medicine of New York University,,131624096,-123541,DOHMH,,,.16) 816 113,
2,2014-05-29,Infant Mortality Reduction - Fiscal 2014,2014,designate,,,Mount Sinai Hospital,,131624096,123541,DOHMH,,,.16 816 113,
2,2014-05-29,Adult Literacy Services Initiative - Fiscal 2014,2014,rescind,,,"American-Italian Coalition of Organizations, Inc. (AMICO)",,112488439,-10000,DYCD,,,.00) 260 005,
2,2014-05-29,Adult Literacy Services Initiative - Fiscal 2014,2014,designate,,,"American-Italian Coalition of Organizations, Inc. (AMICO)",,112649513,10000,DYCD,,,.00 260 005,
2,2014-05-29,Adult Literacy Services Initiative - Fiscal 2014,2014,rescind,,,Fordham Bedford,Children's Services,133805049,-30000,DYCD,,,.00) 260 005,
2,2014-05-29,Adult Literacy Services Initiative - Fiscal 2014,2014,designate,,,Fordham Bedford Community Services,,133805049,30000,DYCD,,,.00 260 005,
2,2014-05-29,Information and Referral Contracts - Fiscal 2014,2014,rescind,,,"American-Italian Coalition of Organizations, Inc. (AMICO",Extended Services Program),112488439,-94105,DFTA,,,.00) 125 003,
2,2014-05-29,Information and Referral Contracts - Fiscal 2014,2014,designate,,,"American-Italian Coalition of Organizations, Inc. (AMICO",Extended Services Program),112649513,94105,DFTA,,,.00 125 003,
