resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
6,2018-12-20,Local Initiatives - Fiscal 2019,2019,rescind,,,"Cumbo Alliance of Resident Theatres/New York, Inc.",,132768583,-3000,DYCD,260,005,,**
6,2018-12-20,Local Initiatives - Fiscal 2019,2019,designate,,,"Cumbo Alliance of Resident Theatres/New York, Inc.",,132768583,3000,DCLA,126,003,,**
6,2018-12-20,Local Initiatives - Fiscal 2019,2019,rescind,,,"Johnson Alliance of Resident Theatres/New York, Inc.",,132768583,-5000,DYCD,260,005,,**
6,2018-12-20,Local Initiatives - Fiscal 2019,2019,designate,,,"Johnson Alliance of Resident Theatres/New York, Inc.",,132768583,5000,DCLA,126,003,,**
6,2018-12-20,Local Initiatives - Fiscal 2019,2019,rescind,,,"Torres Bronx River Art Center, Inc",,133261148,-10000,DCLA,126,003,,**
6,2018-12-20,Local Initiatives - Fiscal 2019,2019,designate,,,"Committee for Hispanic Children and Families, Inc., The",Public School 59X Torres,112622003,10000,DYCD,260,312,,**
6,2018-12-20,Local Initiatives - Fiscal 2019,2019,rescind,,,Richards New York City Housing Authority,OceanBay Bayside,136400434,-1000,HPD,806,012,,**
6,2018-12-20,Local Initiatives - Fiscal 2019,2019,designate,,,"Richards Community Center of the Rockaway Peninsula, Inc.",,113064561,1000,DYCD,260,005,,**
6,2018-12-20,Local Initiatives - Fiscal 2019,2019,rescind,,Rivera,"Friends of Corlears Hook Park, Inc.",,473832182,-2500,DPR,846,006,,***
6,2018-12-20,Local Initiatives - Fiscal 2019,2019,designate,,Rivera,City Parks Foundation,Charlie Parker Festival,133561657,2500,DPR,846,006,,***
6,2018-12-20,Local Initiatives - Fiscal 2019,2019,rescind,,Rivera,"Constantinides HANAC, Inc.",Child and Family Preventive Service,112290832,-1000,DYCD,260,312,,**
6,2018-12-20,Local Initiatives - Fiscal 2019,2019,designate,,Rivera,Constantinides CUNY Creative Arts Team,,133893536,1000,CUNY,042,001,,**
