resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
1,2014-07-24,Local Initiatives - Fiscal 2015,2015,rescind,,,"Barron Fort Greene Council, Inc.",Boulevard Senior Center,112300840,-80000,DFTA,,,.00) 125 003 *,
1,2014-07-24,Local Initiatives - Fiscal 2015,2015,designate,,,"Wayside Out-Reach Development, Inc. (WORD)",Boulevard Barron Senior Center,113528680,80000,DFTA,,,.00 125 003 *,
1,2014-07-24,Local Initiatives - Fiscal 2015,2015,rescind,,,King IRAISE Girls & Boys International Corporation,,463299217,-2500,DYCD,,,.00) 260 312 *,
1,2014-07-24,Local Initiatives - Fiscal 2015,2015,designate,,,King Faith at Work Christian Church,,270127215,2500,DYCD,,,.00 260 312 *,
1,2014-07-24,Local Initiatives - Fiscal 2015,2015,rescind,,,Vacca AARP Fort Schulyer Chapter #1242,,237247809,-1000,DFTA,,,.00) 125 003,
1,2014-07-24,Local Initiatives - Fiscal 2015,2015,designate,,,Neighborhood Initiatives Development Vacca AARP Fort Schulyer Chapter #1242,,237247809,1000,DFTA,,,.00 125 003 Corporation (NIDC) 13-3110811,
1,2014-07-24,Local Initiatives - Fiscal 2015,2015,rescind,,,Vacca Catholic Widows and Widowers of the Bronx,,133715149,-1000,DYCD,,,.00) 260 005,
1,2014-07-24,Local Initiatives - Fiscal 2015,2015,designate,,,Neighborhood Initiatives Development Vacca Catholic Widows and Widowers of the Bronx,,133715149,1000,DYCD,,,.00 260 005 Corporation (NIDC) 13-3110811,
1,2014-07-24,Local Initiatives - Fiscal 2015,2015,rescind,,,"Crowley 75th Street Block Association, Inc.",,113442596,-1000,DFTA,,,.00) 125 003,**
1,2014-07-24,Local Initiatives - Fiscal 2015,2015,designate,,,"Crowley 75th Street Block Association, Inc.",,113442596,1000,DYCD,,,.00 260 005 Maspeth Town Hall 23-7259702,**
1,2014-07-24,Local Initiatives - Fiscal 2015,2015,rescind,,,Allied Veterans Memorial Committee of Greater Ridgewood and Crowley Glendale Allied Veterans Memorial Committee of Greater Ridgewood and,,383853340,-2500,DYCD,,,.00) 260 005,
