resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
4,2017-09-27,Local Initiatives - Fiscal 2018,2018,rescind,,,"Organization Conduit EIN Gibson Fund for the City of New York, Inc.",Bronx Community Solutions,132612524,-5000,DSS/HRA,,,.00) 069 107,**
4,2017-09-27,Local Initiatives - Fiscal 2018,2018,designate,,,"Gibson Fund for the City of New York, Inc.",Bronx Community Solutions,132612524,5000,MOCJ,,,.00 098 002,**
4,2017-09-27,Local Initiatives - Fiscal 2018,2018,rescind,,,"Grodenchik Lincoln Center for the Performing Arts, Inc.",,131847137,-5000,DCLA,,,.00) 126 022,**
4,2017-09-27,Local Initiatives - Fiscal 2018,2018,designate,,,Department of Education,Martin Van Buren High School - (School Grodenchik Rebranding),136400434,5000,DOE,,,.00 040 402,**
4,2017-09-27,Local Initiatives - Fiscal 2018,2018,rescind,,,"Cohen Innovative Charitable Initiatives, Inc.",,141813190,-5000,DCLA,,,.00) 126 003,**
4,2017-09-27,Local Initiatives - Fiscal 2018,2018,designate,,,"Cohen Innovative Charitable Initiatives, Inc.",Public School 77X,141813190,5000,DOE,,,.00 040 402,**
4,2017-09-27,Local Initiatives - Fiscal 2018,2018,rescind,,,"Cohen Riverdale Neighborhood House, Inc.",,131740024,-25000,DYCD,,,.00) 260 312,**
4,2017-09-27,Local Initiatives - Fiscal 2018,2018,designate,,,"Cohen Riverdale Neighborhood House, Inc.",Telephone Reassurance,131740024,25000,DFTA,,,.00 125 003,
4,2017-09-27,Local Initiatives - Fiscal 2018,2018,rescind,,,"Program ** Cornegy National Black Leadership Commission on AIDS, Inc.",,133530740,-7000,DOHMH,,,.00) 816 112,**
4,2017-09-27,Local Initiatives - Fiscal 2018,2018,designate,,,New York City Housing Authority,Tompkins Houses Resident Cornegy Association,136400434,7000,NYCHA,,,.00 098 002,**
4,2017-09-27,Local Initiatives - Fiscal 2018,2018,rescind,,,Levin Department of Education,Frances Perkins Academy,136400434,-1500,DOE,,,.00) 040 402,
