category,initiative,award_type,member,organization,program,ein,amount,agency,purpose
ANTI-POVERTY,,member_item,Aviles,Academy of Medical and Public Health Services,FoodCare Food Pantry & Nutrition Education Initiative,272206293,10000,DYCD,"Funds will support culturally-appropriate food, nutrition education, and social service resources to families."
ANTI-POVERTY,,member_item,Yeger,"Agudath Israel of America Community Services, Inc.",COPE Workforce Development,133975090,15000,DYCD,Funds will be used for COPE Workforce Development.
ANTI-POVERTY,,member_item,Farias,Albanian & American Open Hand Association,Council District 18,464607518,7500,DYCD,Funding to provide food and clothing distributions in Council District 18.
ANTI-POVERTY,,member_item,Adams,"Allen Community Senior Citizens Center, Inc.",Allen Rockaway Blvd Senior Center,112326244,6500,DFTA,"Funding is to support virtual and recreational programming, and food services at the senior center."
ANTI-POVERTY,,member_item,Ariola,Alphapointe,,440552486,12500,DYCD,"Funding to support operational expenses associated with assessment, skills development training and programming for the visually impaired and blind."
ANTI-POVERTY,,member_item,Paladino,American-Italian Cancer Foundation,Breast Cancer Outreach & Patient Navigation Program,133035711,10000,DHMH,"Funds will support Breast Cancer Outreach, Education, and Navigation Program which brings medically under-served NYC women into screening each year."
ANTI-POVERTY,,member_item,Sanchez,Animal Care and Control of New York City,Council District 14,133788986,5000,DHMH,To support the community pets mobile services in Council District 14.
ANTI-POVERTY,,member_item,Kagan,"Apna Brooklyn Community Center, Inc.",Food Distribution - Council District 47,820706930,10000,DYCD,Funds will be used for food distribution to low income families in Council District 47.
ANTI-POVERTY,,member_item,Joseph,"Arab American Association of New York, Inc.",Workforce Development & Economic Empowerment for MENA & AAPI Communities,113604756,5000,DYCD,Funds will be used to provide workforce development services to residents in Council District 40.
ANTI-POVERTY,,member_item,Hanif,"Arab-American Family Support Center, Inc., The",,113167245,5000,DYCD,Funds will support backpack distribution for families with students in need.
ANTI-POVERTY,,member_item,Gennaro,"Asian Americans For Equality, Inc.",Chamber On The Go,133187792,15000,SBS,Funding to support the Small Business Development program to provide business assistance and development services focusing on emerging communities with high concentrations of minorities and immigrants.
ANTI-POVERTY,,member_item,Ayala,"Asian Americans For Equality, Inc.",Food Pantry,133187792,10000,DYCD,To support the food pantry.
ANTI-POVERTY,,member_item,Marte,"Asian Americans For Equality, Inc.",Manhattan Based Community Service - Council District 1,133187792,5000,DYCD,To support programming an operational expenses of AAFE in Council District 1.
ANTI-POVERTY,,member_item,Brannan,"Asiyah Women's Center, Inc.",Social Services - Council District 43,832104070,10000,DYCD,"To support social work, case management, and other holistic supportive services for people in need in Council District 43, including survivors of domestic violence from under-resourced communities."
ANTI-POVERTY,,member_item,Riley,Astor Services for Children & Families,Council District 12,141397918,15000,DHMH,Funds to be used to provide basic need items to families in Council District 12.
ANTI-POVERTY,,member_item,Ayala,"Bailey House, Inc.",Family Support Program - Schafer Hall,133165181,5000,DHMH,To support on and off-site services and recreational activities for the Family Support
ANTI-POVERTY,,member_item,Program,"at Schafer Hall. Adams Bangladeshi American Society, Inc.",,852723489,6000,DYCD,Funds will support community outreach efforts in civic and social needs.
ANTI-POVERTY,,member_item,Brooks-Powers,"Battalion Pentecostal Assembly, Inc.",Council District 31,364391337,10000,DYCD,"Funds are to be used for program support in Council District 31, regarding STEM education and financial literacy."
ANTI-POVERTY,,member_item,Osse,Bedford Central Presbyterian Church,,111660857,5000,DYCD,"Funding for hot meals distribution, nutritional workshops, and pantry programs in District 36."
ANTI-POVERTY,,member_item,Narcisse,Bergen Basin Community Development Corporation d/b/a Millennium Development,Youth Sports Clinic - Council District 46,113199040,10000,DYCD,Funding to support the provision of sports clinic for youth in Council District 46.
ANTI-POVERTY,,member_item,Stevens,"Bible Church of Christ, Inc., The",Community Programming - Council District 16,126186140,10000,DYCD,"Funds will be used to support the ongoing distribution of food, goods and other social services in Council District 16"
ANTI-POVERTY,,member_item,Louis,"Birch Family Services, Inc.",Council District 45,112503193,5000,DHMH,"Funds will be utilized to help cover the administrative, operational and staffing costs associated with operating youth programs"
ANTI-POVERTY,,member_item,Brannan,"Black Veterans for Social Justice, Inc.",Social Services for Homeless & At-Risk Veterans,112608983,5000,DYCD,"To support outreach, case management, housing assistance, and homelessness prevention services for homeless and at-risk veterans and community members in Brooklyn."
ANTI-POVERTY,,member_item,Marte,"Blue Card, Inc., The",Holocaust Survivor Assistance Program,131623910,5000,DFTA,"To support assistance programs, which helps Holocaust survivors in need access resources to meet their basic human needs, including food, rent, utilities, medicine, and socialization."
ANTI-POVERTY,,member_item,De La Rosa,"Blue Card, Inc., The",Holocaust Survivor Assistance Program - Council District 10,131623910,10000,DFTA,To support Blue Card Programming in Council District 10.
ANTI-POVERTY,,member_item,Louis,"B'nai B'rith Hillel Foundation, Inc.",Council District 45,116036253,5000,DYCD,After School Program for the kids from the Homeless Shelter and Thanksgiving for Homeless New Yorkers in Council District 45.
ANTI-POVERTY,,member_item,Velazquez,BOOM!Health,,133599121,10000,DHMH,Funds will support Boom! Health's viral hepatitis C program.
ANTI-POVERTY,,member_item,Hudson,"BRIC Arts Media Brooklyn, Inc.",Community Adult & Youth Media Program - District 35,112547268,10000,DCLA,Funding to support Adult and Youth Media Program at BRIC.
ANTI-POVERTY,,member_item,De La Rosa,"Broadway Housing Communities, Inc.",Tenant Services & Youth Leadership Institute,133212867,5000,HPD,To support Broadway Housing's Tenant Services.
ANTI-POVERTY,,member_item,Sanchez,"Bronx Community Cats, Inc.",Council District 14,853303434,5000,DHMH,Funds to support spay and neuter services for cats.
ANTI-POVERTY,,member_item,Stevens,"Bronx Community Foundation, Inc., The",Nonprofit Capacity Building - Council District 16,814237999,15000,DYCD,Funds will be used to support Council District 16 Nonprofit Roundtables and other capacity building programming.
ANTI-POVERTY,,member_item,Stevens,BronxCare Health System,Viral Hepatitis Initiative - Council District 16,131974191,5000,DHMH,Funds to support BronxCare's Viral Hepatitis Initiative program for residents in Council District 16.
ANTI-POVERTY,,member_item,Ayala,"BronxWorks, Inc.",Healthy & Livable Mott Haven Program,133254484,10000,DHMH,To provide funding for programs related to fostering food security in the Mott Haven neighborhood.
ANTI-POVERTY,,member_item,Brooklyn,"Bar Association Volunteer Lawyers Project, Inc.",Civil Legal Services - Low-Income Brooklyn Residents,113155182,5000,DSS/HRA,"Funding will be used to provide legal advice, brief services, full and limited scope representation, community legal education and know your rights programs to low- income Council District 40 residents."
ANTI-POVERTY,,member_item,Gutierrez,"Brooklyn Book Bodega, Inc.",,833811732,2000,DYCD,Funding will support Brooklyn Book Bodega’s weekly and monthly programming for book sorting and distribution.
ANTI-POVERTY,,member_item,Osse,"Brooklyn Combine for Progressive Action, Inc.",,813719832,5000,DYCD,"Funding for youth programming including STEAM programs, mentorship programs, and anti-violence trainings for District 36."
ANTI-POVERTY,,member_item,Brooklyn,Defender Services,Community Access to Civil Justice Program,113305406,5000,DSS/HRA,"To support the Community Access to Civil Justice program which covers housing, employment, education, and benefits cases."
ANTI-POVERTY,,member_item,Brooklyn,Defender Services,Legal & Social Work Services - Council District 33,113305406,5000,DSS/HRA,To provide legal and social work services for residents in Council District 33.
ANTI-POVERTY,,member_item,Williams,Brooklyn Legal Services Corporation A,,132605599,15000,DSS/HRA,"Funding will provide senior homeowners facing foreclosure with representation, advice, and appropriate referrals."
ANTI-POVERTY,,member_item,Brooklyn,Legal Services Corporation A,Small Business Legal Services,132605599,5000,DSS/HRA,Funds will be used to support legal services for struggling small businesses in Council District 20.
ANTI-POVERTY,,member_item,Nurse,"Brooklyn Legal Services, Inc.",Free Legal Services - District 37,132605605,10000,DSS/HRA,"Funds will support free legal services in Council District 37, for issues related to foreclosure prevention, immigration, tenant rights, elder law, and domestic violence."
ANTI-POVERTY,,member_item,Hanks,"Brothers Care, Inc.",Turkey & Toy Giveaways - Council District 49,261422585,10000,DYCD,Funding will support turkey and toy giveaway events in Council District 49.
ANTI-POVERTY,,member_item,Ung,Buddhist Tzu Chi Medical Foundation,Tzu Chi Mobile - Vision Mobile Project,954457939,5000,DYCD,"To support the Tzu Chi vision mobile clinic to provide services like vision care, optic disease screenings, and free eyeglasses to low-income individuals in Council District 20."
ANTI-POVERTY,,member_item,Hanif,"CAMBA, Inc.",Kensington Family Shelter,112480339,5000,DYCD,Funding for general operating funds.
ANTI-POVERTY,,member_item,Narcisse,"CAMBA, Inc.",Youth Programming - South Shore Educational Complex,112480339,15000,DYCD,Funds will be used to provide youth programming and recreational activities at South Shore Educational Complex.
ANTI-POVERTY,,member_item,Osse,"Campaign Against Hunger, Inc., The",,200934854,35000,DYCD,Funding for Wellness Wednesday food distribution and other food distribution work in District 36.
ANTI-POVERTY,,member_item,Hudson,"Campaign Against Hunger, Inc., The",Food Access Support - District 35,200934854,7500,DYCD,"Funding to support mobile unit, food bank, health educational initiative workshops, and urban farming."
ANTI-POVERTY,,member_item,Louis,"Caribbean Women's Health Association, Inc.",Council District 45,133323168,5000,DHMH,"Funds will provide high quality, comprehensive, culturally appropriate health, immigration and social support services in Council District 45."
ANTI-POVERTY,,member_item,Ayala,"Catholic Charities Community Services, Archdiocese of New York",St. Cecilia's Food Pantry,135562185,15000,DYCD,To provide funding for St. Cecilia's Food Pantry in East Harlem.
ANTI-POVERTY,,member_item,Abreu,"Catholic Charities Community Services, Archdiocese of New York",Washington Heights Food Pantry & Homebound - Council District 7,135562185,5750,DYCD,Funding to support the Washington Heights Food Pantry and associated costs.
ANTI-POVERTY,,member_item,Holden,"Catholic Charities Neighborhood Services, Inc.",Housing Support - Council District 30,112047151,5000,DFTA,Funds to provide housing support for residents in Council District 30.
ANTI-POVERTY,,member_item,Center,for Employment Opportunities,Social Service Programs - Council District 47,133843322,5000,DYCD,"Funds will be used for variety of supportive services, including enrollment in public benefits such as SNAP for food and transportation assistance."
ANTI-POVERTY,,member_item,Brooks-Powers,Center for Family Representation,Council District 31,510419496,5000,DYCD,"Funding will support a number of services including case management, referrals, counseling, workshops and additional legal services in Council District 31."
ANTI-POVERTY,,member_item,Caban,"Central Astoria Local Development Coalition, Inc.","Tenant Counseling, Workshops & Assistance - Council District 22",112652331,22000,HPD,"Funds will be used for bilingual Tenant Counseling, Workshops and Assistance to Council District 22."
ANTI-POVERTY,,member_item,Vernikov,"Chai Lifeline, Inc.",,112940331,11500,DHMH,"Funding to support programming and services for families of serious ill children in crisis, through transportation, training, support groups and respite."
ANTI-POVERTY,,member_item,Krishnan,"Chamber of Commerce Borough of Queens, Inc.",Council District 25.,110559220,6000,SBS,Funds will be used to support outreach to businesses and individuals located in Council District 25.
ANTI-POVERTY,,member_item,Krishnan,"Chess-in-the-Schools, Inc.",,136119036,5000,DOE,"Funds will be used to cover staff salaries, benefits, and supplies for Chess-in-schools programs."
ANTI-POVERTY,,member_item,Sanchez,"Children's Arts & Science Workshops, Inc.",Public School 310X Marble Hill (10X310),132752494,30000,DYCD,To support addition free afterschool programming seats at the After School Learning
ANTI-POVERTY,,member_item,Marte,"Chinatown Manpower Project, Inc.",Workforce & Entrepreneurship Programming & Services,132755214,5000,DYCD,"Funding will be utilized to provide workforce and/or entrepreneurship in the form of training, technical assistance, webinars, and one-on-one counseling."
ANTI-POVERTY,,member_item,Aviles,"Chinese American Planning Council, Inc.",Digital Literacy,136202692,15000,DYCD,Funding will support community programming to increase digital inclusion & literacy.
ANTI-POVERTY,,member_item,Ung,"Chinese American Planning Council, Inc.",Queens SCSEP (Senior Employment),136202692,5000,DYCD,"Funding will support programming to provide employment assistance/services to seniors age 55 and over, including funding staff support, program supplies, and costs associated with overhead/operations."
ANTI-POVERTY,,member_item,Bottcher,Church of the Holy Apostles,,132892297,20000,DYCD,Funds will be used to support meal programs.
ANTI-POVERTY,,member_item,Joseph,"Churches United for Fair Housing, Inc.",Affordable Housing Services - Council District 40,264698161,8000,HPD,"Funding will be used to offer year-round remote and in-person Affordable Housing Assistance services to community members including training, and guidance to navigate NYC's affordable housing lottery application process."
ANTI-POVERTY,,member_item,Gutierrez,"Churches United for Fair Housing, Inc.",Youth Organizing - Council District 34,264698161,45000,DYCD,Funding will support youth organizing in Council District 34.
ANTI-POVERTY,,member_item,Krishnan,"Citizens Committee for New York City, Inc.",,510171818,5000,DYCD,Funding will cover Citizens general operating costs to increase the number of grassroots projects and aspiring community leaders.
ANTI-POVERTY,,member_item,Ung,"Citizens Committee for New York City, Inc.",All In Neighborhood Grants & Neighborhood Business Grants,510171818,7500,DYCD,"To support the operational expenses of the Neighborhood Grants program in Council District 20, which offers capacity building workshops, project planning expertise to volunteer-led groups."
ANTI-POVERTY,,member_item,Osse,"City Harvest, Inc.",,133170676,10000,DYCD,Funding for food distribution programs in District 36.
ANTI-POVERTY,,member_item,Hudson,"City Harvest, Inc.",Healthy Neighborhoods - Council District 35,133170676,5000,DYCD,Funding to support food distribution programs at NYCHA developments and the Healthy Neighborhoods Initiative.
ANTI-POVERTY,,member_item,Menin,City Parks Foundation,Council District 5,133561657,3500,DPR,Funds will be used to support current activities and programming within Council District 5.
ANTI-POVERTY,,member_item,Ariola,"Cityline Ozone Park Civilian Patrol, Inc.",,844635316,3500,DYCD,Funding will help continue to efforts of the Ozone Park Pantry and serving the local community especially seniors.
ANTI-POVERTY,,member_item,Farias,CityMeals on Wheels,Council District 18,133634381,20000,DYCD,Funding for the emergency meals program in Council District 18.
ANTI-POVERTY,,member_item,Salamanca,"Coalition for the Homeless, Inc.",Food Pantry Van - Council District 17,133072967,10000,DHS,Funding to support the food pantry van for the homeless in Council District 17.
ANTI-POVERTY,,member_item,Stevens,"Coalition for the Homeless, Inc.",Grand Central Food Program - Council District 16,133072967,10000,DYCD,Funds will be used to support Grand Central Food Program in Council District 16.
ANTI-POVERTY,,member_item,Stevens,"Coalition on Positive Health Empowerment, Inc.",Healthy Savvy - Council District 16,272654975,7000,DHMH,"Funds to support Hep C Testing, HIV Awareness, Health Screening, Linkage to Care and Events in Council District 16."
ANTI-POVERTY,,member_item,Nurse,"Communities Resist, Inc.",Tenant Organizing & Anti- Displacement Free Legal Services - Council District 37,841899350,15000,DSS/HRA,"Funds will support tenant advocacy and housing rights in District 37 including multilingual tenant outreach, comprehensive legal services, and fair housing education."
ANTI-POVERTY,,member_item,Hanif,"Community Help in Park Slope, Inc.",Soup Kitchen & Food Pantry,112449994,10000,DYCD,Funding to support operating expenses of CHiPS Soup Kitchen and Food Pantry for South American asylum seekers.
ANTI-POVERTY,,member_item,Jordan,"Community Voices Heard, Inc.",,133901997,10000,DYCD,"Funding to help public education, leadership development and civic engagements of tenants in low-cost housing, preference for tenants in Council District 9."
ANTI-POVERTY,,member_item,Brooks-Powers,"Community Voices Heard, Inc.",Council District 31,133901997,5000,DYCD,Funding to support CVH's engagement and outreach programs in Council District 31.
ANTI-POVERTY,,member_item,Louis,"Community Voices Heard, Inc.",Council District 45,133901997,5000,DYCD,Funds will be used to conduct leadership development of low-income people living in both public housing and privately owned rent-stabilized housing.
ANTI-POVERTY,,member_item,Feliz,"Community Voices Heard, Inc.",Tenant Education & Leadership Development,133901997,10000,DYCD,Funds will support outreach and informational initiatives in Council District 15.
ANTI-POVERTY,,member_item,Barron,"Comprehensive Academics Tutoring Services, Inc.",Council District 42,271395375,10000,DYCD,Funding to support operating expense costs for community programming in the 42nd Council District.
ANTI-POVERTY,,member_item,Vernikov,Cong Chasdei Lev,,454786470,10000,DYCD,Funding to support the costs associated with obtaining food and supplies for distribution to the needy.
ANTI-POVERTY,,member_item,Krishnan,"Corona Community Ambulance Corps, Inc.",Council District 25,113214382,5000,FDNY,"Funds will be used to support medical equipment, supplies, and training programs to serve within Council District 25."
ANTI-POVERTY,,member_item,Louis,"Council of Jewish Organizations of Flatbush, Inc.",Council District 45,112864728,500,DYCD,"The program offers clients default resolution, loss mitigation, eviction and foreclosure prevention, assistance in rent arrears, and protecting credit."
ANTI-POVERTY,,member_item,Farias,"Council of Senior Centers and Services of NYC, Inc.",LiveOn Programming - Council District 18,132967277,15000,DFTA,Funding will support Rights & Information for Senior Empowerment programming and services in Council District 18.
ANTI-POVERTY,,member_item,Hanif,"Council on the Environment, Inc.",NYCHA Community Supported Agriculture (CSA) Project,132765465,5000,DYCD,Funds will be used for NYCHA Community Supported Agriculture (CSA) Project in collaboration with Gowanus Mutual Aid.
ANTI-POVERTY,,member_item,Stevens,"Crenulated Company, Ltd., The d/b/a New Settlement Apartments",Youth & Community Services - Council District 16,141719016,18000,DYCD,"Funding to support youth and community services in Council District 16, which serves disconnected and at risk youth with high school equivalency prep, one-to-one advising, group work, job readiness, and job placement."
ANTI-POVERTY,,member_item,Hudson,"Crown Heights Jewish Community Council, Inc.",Senior Center & Food Pantry Support - District 35,237390996,5000,DYCD,Funding to support the Social Service Center and food pantry.
ANTI-POVERTY,,member_item,Hudson,"Cumbe: Center for African and Diaspora Dance, Inc.",Adult Dance Program - District 35,475039336,5000,DCLA,Funding to support African and Diasporian dance and music for adults.
ANTI-POVERTY,,member_item,Louis,CUNY School of Law Justice & Auxiliary Services Corporation,City Counseling Program - Council District 45,901013912,10000,CUNY,"Funds to support CD45 with legal services for migrants, asylum seekers and Refugee and Immigration legal clinics, as well as meet with constituents to provide consultation on legal matters and translation services."
ANTI-POVERTY,,member_item,Barron,CUNY School of Law Justice & Auxiliary Services Corporation,CUNY Law - Council District 42,901013912,7500,CUNY,Legal Services Programming in Council District 42.
ANTI-POVERTY,,member_item,Sanchez,CUNY School of Law Justice & Auxiliary Services Corporation,CUNY School of Law - Legal Services,901013912,20000,CUNY,To provide housing and other legal services to Council District 14 residents.
ANTI-POVERTY,,member_item,Paladino,"Dance Parade, Inc.",Ageless Action Dance Residencies,208576378,5000,DCLA,Funds will support the Ageless Action Dance Residency Program in Council District 19.
ANTI-POVERTY,,member_item,Marte,Department of Education,Seward Park Educational Campus - New Design High School (M543) Cheerleading,136400434,5000,DOE,Funds will be used to support the Seward Park High School Cheerleading team which engages underserved youth in sports and fitness.
ANTI-POVERTY,,member_item,Gutierrez,Department of Education,Williamsburg Preparatory School (14K561),136400434,2000,DOE,Funding will support afterschool chess at K561 (Williamsburg Prep).
ANTI-POVERTY,,member_item,Moya,Department of Health and Mental Hygiene,Health Bucks - Council District 21,136400434,20000,DHMH,Funding to support the Health Bucks program in Council District 21.
ANTI-POVERTY,,member_item,Sanchez,Department of Transportation,Bike Safety - Council District 14,136400434,5000,DOT,To provide free programming on bike safety including helmet giveaways.
ANTI-POVERTY,,member_item,Kagan,"Dependable Community Social Services, Inc.",Nutrition Assistance for Seniors - Council District 47,872910155,10000,DFTA,Funds will be used to assist with creating a nutritious program for seniors in Council District 47.
ANTI-POVERTY,,member_item,Velazquez,"Destination Tomorrow, Inc.",,800259180,10000,DYCD,Funds to support Destination Tomorrow's food pantry in Council District 13.
ANTI-POVERTY,,member_item,Abreu,"Dominican Community Center NYC, Inc.",ESL & Computer Training - Council District 7,134188781,10000,DYCD,Funding to support ESL and Computer Training in Council District 7.
ANTI-POVERTY,,member_item,Moya,"East Elmhurst Corona Civic Association, Inc.",Community Support & Events - Council District 21,112050254,20000,DYCD,"Funding to support community benefits programming, annual family events, food distributions and Thanksgiving drives, seasonal toy and coat drives, and program operations."
ANTI-POVERTY,,member_item,Louis,"East Flatbush Village, Inc.",Council District 45,800612019,9000,DYCD,"Funds will be used to offset the cost of materials, youth staffing, field trip costs and cultural center fees for EFV's after-school and summer programs."
ANTI-POVERTY,,member_item,Barron,"East New York CLT, Inc.",Council District 42,854288954,15000,DYCD,Funding to support operating expense costs for educational enrichment programming in Council District 42.
ANTI-POVERTY,,member_item,Gennaro,"East River Development Alliance, Inc.",Pomonok Tax Prep,861096987,10000,DYCD,Funding will support a range of services surrounding UUs free tax preparation program at Pomonok Housing in Council District 24.
ANTI-POVERTY,,member_item,Brannan,"Edith and Carl Marks Jewish Community House of Bensonhurst, Inc.",Adult Literacy & ESOL-Civics Education,111633484,4500,DYCD,"To support educational programs on literacy, ESOL, and civics available to vulnerable immigrant adults."
ANTI-POVERTY,,member_item,Powers,"Educational Alliance, Inc., The",Sirovich Center,135562210,5000,DFTA,Funding will support programming at Sirovich Center.
ANTI-POVERTY,,member_item,Moya,Emerald Isle Immigration Center,,112932528,10000,DYCD,Funding will provide resources to the immigrant community to be able to provide for themselves & their families.
ANTI-POVERTY,,member_item,Barron,"Entertainers for Education Alliance, Inc.",Council District 42,432115174,10000,DCLA,Funding to support operating expense costs for community youth programming in Council District 42.
ANTI-POVERTY,,member_item,Joseph,"Erasmus Neighborhood Federation, Inc.",Housing Counseling & Education Immigration Services - Council District 40,112490986,7000,HPD,"Funds will support housing counseling, immigration services, computer literacy programming and other services to Council District 40 residents."
ANTI-POVERTY,,member_item,Marte,Exalt Youth,CORE Internship Program,205540955,10000,DYCD,"Funding will support Exalt’s Core Internship Program, focused around academic progression, criminal justice avoidance, and employability."
ANTI-POVERTY,,member_item,Feliz,FAN4Kids,Public School 54X (10X054),260092086,15000,DOE,"Funds will support FAN4Kids Healthy and Food Secure Kids, Successful Students and Empowered Communities Expansion program at Public School 54X."
ANTI-POVERTY,,member_item,Brooks-Powers,"Father's Alive In The Hood, Inc.",Council District 31,461091203,5000,DYCD,Funding will support intergenerational therapeutic groups to address fatherless youth in Council District 31.
ANTI-POVERTY,,member_item,Powers,"Find Aid for the Aged, Inc.",Woodstock Senior Center,132666921,10000,DFTA,"Funding will support line dancing, exercise programming, day trips to area museums, and cultural and theatre outings for the Woodstock Senior Center."
ANTI-POVERTY,,member_item,Jordan,Food Bank For New York City,Community Kitchen & Pantry of West Harlem,133179546,10000,DYCD,Funding will support the Community Kitchen and Pantry of West Harlem meal distribution in Council District 9.
ANTI-POVERTY,,member_item,Hudson,Food Bank For New York City,Nutrition & Health Education Services - District 35.,133179546,5000,DYCD,Funding to support nutrition and health education and emergency food programs.
ANTI-POVERTY,,member_item,Feliz,Fordham University,Fordham in Community,131740451,10000,DYCD,"Funds will support collaborative, community-oriented programming in Council District 15."
ANTI-POVERTY,,member_item,Brooks-Powers,"Forestdale, Inc.",Council District 31,111631747,5000,DYCD,"Funding will support the Strong Fathers initiative that provides staff to facilitate workshops, offers coaching, case management, and other services in Council District 31."
ANTI-POVERTY,,member_item,Hudson,Fort Greene Strategic Neighborhood Action Partnership,Maternal Family Care - District 35.,113343941,5000,DYCD,Funding to provide transportation to participants in parenting and anger management classes and fund a Mother's day celebration for all participants.
ANTI-POVERTY,,member_item,Abreu,"Fortune Society, Inc., The",Food & Nutrition Program - Council District 7,132645436,9000,DYCD,Funding to support the food and nutrition programming in Council District 7.
ANTI-POVERTY,,member_item,Abreu,"Fresh Youth Initiatives, Inc.",Youth Initiatives - Council District 7,133723207,5250,DYCD,Funding will used to support youth programming in Council District 7.
ANTI-POVERTY,,member_item,Feliz,"Gambian Youths Organization, The - Community Engagement",Council District 15,260094193,15000,DYCD,Funding will go towards community organizing and event planning in Council District 15.
ANTI-POVERTY,,member_item,Sanchez,"Gay Men's Health Crisis, Inc.",Food Programs & HIV Testing - Council District 14,133130146,5000,DHMH,To support the GMHC Testing Center provides free and confidential testing for HIV and STIs.
ANTI-POVERTY,,member_item,Abreu,"Generation Citizen, Inc.",Action Civics - Council District 7,272039522,5000,DYCD,Funding to support Action Civics programming in Council District 7.
ANTI-POVERTY,,member_item,Barron,"George Walker, Jr. Community Coalition, Inc., The",Council District 42,113341395,25000,DYCD,Funding to support operating expense costs for community youth programming including East New York Youth Court.
ANTI-POVERTY,,member_item,Adams,"Girl Scout Council of Greater New York, Inc.",Troop 6000 - Council District 28,131624014,3500,DYCD,Funds will support Troop 6000 in Council District 28 shelters.
ANTI-POVERTY,,member_item,Powers,"God's Love We Deliver, Inc.",,133366846,10000,DHMH,"Funding will support the provision of home-delivered meals to seriously ill people, their children, and their senior caregivers."
ANTI-POVERTY,,member_item,Marte,"Good Old Lower East Side, Inc.",Housing Organizing & Services,132915659,5000,HPD,Funding will support general operating costs of GOLES housing organizing and services.
ANTI-POVERTY,,member_item,Riley,Good Shepherd Services,Bronx Rises Against Gun Violence (BRAG),135598710,15000,DYCD,"Funds will be used to support overall BRAG programming, including expanding team building activities with the staff and youth."
ANTI-POVERTY,,member_item,Nurse,Good Shepherd Services,Family Enrichment Centers - Council District 37,135598710,10000,DYCD,Funds to support the Family Enrichment Centers and related programming that is responsive to community needs in Council District 37.
ANTI-POVERTY,,member_item,Feliz,Good Shepherd Services,Monterey Cornerstone Community Center,135598710,10000,DYCD,Funds will support programming at Monterey Cornerstone Community Center.
ANTI-POVERTY,,member_item,Carr,Grace Foundation of New York,,134131863,5000,DHMH,"Funds will be used to support after school and weekend recreation, social skills, support programs for children and families impacted by Autism Spectrum Disorder."
ANTI-POVERTY,,member_item,Brannan,"Grandma's Love, Inc.",Food Assistance & Literacy Programs - Council District 43,473474258,5000,DYCD,To support food assistance and literacy programming for families in need in Council District 43.
ANTI-POVERTY,,member_item,Aviles,"Grandma's Love, Inc.",School-Based Pantries,473474258,10000,DYCD,Funds will provide weekly care packages of food both non-perishable and fresh vegetables and fruits from April to November.
ANTI-POVERTY,,member_item,Hudson,"Grandma's Love, Inc.",Thanksgiving Turkey Giveaway - Council District 35,473474258,7500,DYCD,Funding to support a Thanksgiving turkey and supplies giveaway drive in Council District 35.
ANTI-POVERTY,,member_item,Hanif,"Grannies Respond Abuelos Responden, Inc.",,833932245,5000,DYCD,"To supports needs for asylum seekers including hygiene items, food, clothing, transportation local and long distances as needed, ensures access to shelter."
ANTI-POVERTY,,member_item,Williams,Greater Bethel Community Development Corporation,,320000557,10000,DYCD,Funding will support the administration of the Homeownership Stabilization Program in Council District 27.
ANTI-POVERTY,,member_item,Adams,Greater Bethel Community Development Corporation,Agape Food & Clothing Distribution - Council District 28,320000557,15000,DYCD,Funds will support delivery and distribution of commodity needs in Council District 28.
ANTI-POVERTY,,member_item,Caban,"HANAC, Inc.",Astoria Cornerstone,112290832,10000,DYCD,Funds will be used to provide programming support at the Astoria Houses Community
ANTI-POVERTY,,member_item,Center,"including mental health services. Velazquez Helen Keller International, Inc.",,135562162,5000,DFTA,"To support Helen Keller International’s New York Vision Program that provides vision services, which include a vision screening, an eye exam, and a pair of prescription glasses in Council District 13."
ANTI-POVERTY,,member_item,Brannan,Holy Cross Brooklyn Outreach Center,Social Services & Homeless Outreach,462847232,4000,DYCD,To support comprehensive social services and support for homeless & at-risk individuals and others in need.
ANTI-POVERTY,,member_item,Hanif,"Housing and Family Services of Greater New York, Inc.",,112412584,5000,DYCD,Funds will support housing rights and responsibilities programming and services.
ANTI-POVERTY,,member_item,Brewer,"Housing Conservation Coordinators, Inc.",Community Legal & Organizing Program,510141489,10000,DSS/HRA,Funds will support the operating costs associated with the Community Legal and Organizing Program and services for Council District 6.
ANTI-POVERTY,,member_item,Brewer,"Housing Court Answers, Inc.",Housing Court Assistance,133317188,5000,DSS/HRA,Funds will support Housing Court Assistance programming and services.
ANTI-POVERTY,,member_item,Restler,"Housing Works, Inc.",Community Outreach - Council District 33,133584089,5000,DHMH,"To support community outreach to faith-based organizations in Council District 33, in order to expand provision of supportive services in the district."
ANTI-POVERTY,,member_item,Sanchez,"Hunger Free America, Inc.",Food Action Boards - Council District 14,133471350,10000,DYCD,Funds will support outreach and community engagement with local residents on healthy food initiatives and support the Food Action Boards (FABs): groups of low- income individuals who are receiving training and knowledge on healthy food options.
ANTI-POVERTY,,member_item,Farias,"Interfaith Center of New York, Inc., The",Council District 18,133926970,5000,DYCD,Funding for anti gun-violence training programs in Council District 18.
ANTI-POVERTY,,member_item,Riley,Jamaica Benevolent Arm and Cultural Center,,412268299,15000,DYCD,Funds will be used for all Jamaica Benevolent Arm and Cultural Center operations including food pantry and immigrant services.
