resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Brannan,Gjonaj City Island Historical Society,City Island Preservation,112734516,5000,DCLA,126,003,,***
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,Brannan,Gjonaj Department of Youth and Community Development,,136400434,-3000,DYCD,260,005,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Brannan,"Gjonaj Bronx House, Inc.",SAT Prep Council District 13,131739935,3000,DYCD,260,005,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,Powers,"Upper Green Side, Inc.",Shredding Events,208289407,-6000,DPR,846,006,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Powers,"Upper Green Side, Inc.",Shredding Events,208289407,6000,DYCD,260,005,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,Cornegy Bridge Street Development Corporation,Banking Reinvestment Forum,113250772,-5000,DYCD,260,005,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,"Cornegy Digital Girl, Inc.",,472288307,5000,DYCD,260,005,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,"Lander Arab-American Family Support Center, Inc., The",,113167245,-7600,DYCD,260,005,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,"Lander Fund for the City of New York, Inc.",Muslims Thrive,132612524,7600,DYCD,260,005,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,"National September 11 Memorial & Museum at the World Trade Center Borelli Foundation, Inc.",,383678458,-5000,DCLA,126,003,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,"Borelli Police Organization Providing Peer Assistance (POPPA), Inc.",,134128172,5000,DHMH,816,120,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,Levine Dominicanos USA,Young Voices: Youth Civic Engagement,463738190,-3500,DYCD,260,312,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,"Levine Behind the Book, Inc.",After-school & Summer School Literacy Programs,320086097,3500,DYCD,260,312,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,"Levine Behind the Book, Inc.",After-school & Summer School Literacy Programs,320086097,-3500,DYCD,260,312,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,"Levine Behind the Book, Inc.",After-school & Summer School Literacy Programs,320086097,3500,DCLA,126,003,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,Brannan,Chinese-American Sports and Community Service Association,,473979118,-2000,DYCD,260,312,*,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Brannan,Bay Ridge Community Council,,112602994,2000,DYCD,260,312,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,Brannan,"Maisel Jewish Community Council of Canarsie, Inc.",Canarsie Safety Net,112608645,-18000,DYCD,260,005,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Brannan,"Maisel Jewish Community Council of Canarsie, Inc.",Canarsie Safety Net,112608645,18000,DFTA,125,003,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,Brannan,"Eugene Caribbean American Chamber of Commerce and Industry, Inc.",,112903423,-10000,SBS,801,002,*,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Brannan,Eugene Caribbean American Center of New York,,133443781,5000,DYCD,260,312,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Brannan,"Eugene West Indian American Day Carnival Association, Inc.",,237176396,5000,DCLA,126,003,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,Brannan,"Johnson Greenwich House, Inc.",,135562204,-1500,DHMH,816,120,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Brannan,Johnson Back on My Feet,,262109809,1500,DHS,071,200,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,Brannan,"Ulrich Broad Channel Athletic Club, Inc.",,112581922,-10000,DYCD,260,312,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Brannan,Ulrich QueensRail Corporation,,475388098,5000,DYCD,260,312,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Brannan,Roman Catholic Church of the Holy Child Jesus in the Borough of Queens in Ulrich the City of New York,,111639802,5000,DYCD,260,312,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,Brannan,"Ulrich Citizens Committee for New York City, Inc.",,510171818,-5000,DYCD,260,005,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Brannan,"Ulrich Lindenwood Community Volunteer Ambulance Corps, Inc.",,237295865,5000,FDNY,057,005,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,Powers,Waterside Tenants Association,,562596903,-8000,DYCD,260,005,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Powers,"Educational Alliance, Inc., The",Sirovich Senior Center,135562210,8000,DFTA,125,003,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,Powers,Waterside Tenants Association,,562596903,-2000,DYCD,260,005,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Powers,"Horticultural Society of New York, The",Art and Design High School (02M630),130854930,2000,DYCD,260,312,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,Powers,"Turtle Bay Tree Fund, Inc.",,132561121,-7000,DPR,846,006,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Powers,"Horticultural Society of New York, The",Art and Design High School (02M630),130854930,7000,DYCD,260,312,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,Speaker,"Freshkills Park Alliance, Inc.",,271718664,-20000,DYCD,260,312,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,Speaker,Fund for the City of New York,,132612524,20000,DYCD,260,312,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,"Reynoso NURTUREart Non-Profit, Inc.",,133964559,-5000,DCLA,126,003,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,"Reynoso Brooklyn Center for the Arts, Inc.",,474160811,5000,DYCD,260,005,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,Rosenthal Urban Justice Center,Monthly Housing Clinic,133442022,-10000,HPD,806,009,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,"Rosenthal Community Development Project, Inc.",,831441257,10000,HPD,806,009,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,Yeger Yeshivas Boyan Tifereth Mordechai Shlomo,,113450353,-5000,DYCD,260,312,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,Yeger Brooklyn Community Improvement Association,,412240834,5000,DSS/HRA,069,103,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,Kallos Urban Justice Center,,133442022,-5000,HPD,806,009,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,"Kallos Community Development Project, Inc.",,831441257,5000,HPD,806,009,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,Kallos Urban Justice Center,,133442022,-10000,HPD,806,009,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,"Johnson New York Junior Tennis League, Inc.",,237442256,-5000,DYCD,260,312,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,Johnson Hudson Guild,,135562989,5000,DYCD,260,312,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,Johnson Hudson Guild,,237442256,-5000,DYCD,260,312,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,Johnson New York City Community Chorus at Holy Apostles,,760843120,5000,DCLA,126,003,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,"Museum of Contemporary African Diasporian Arts, Inc.",KIDflix Film Festival Cornegy,113526774,-5000,DFTA,125,003,,***
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,"Jewish Community Council of Greater Coney Island, Inc.",Senior Cornegy Transportation - Council District 36,112665181,5000,DFTA,125,003,,***
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,"Museum of Contemporary African Diasporian Arts, Inc.",KIDflix Film Festival Cornegy,113526774,-2500,DCLA,126,003,,***
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,Cornegy New York City Housing Authority,Louis Armstrong Tenant Association,136400434,-5000,HPD,806,012,,***
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,Cornegy Universal Baptist Church,Harvest Street Festival,133267660,7500,DYCD,260,005,,***
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,"Jewish Community Council of Greater Coney Island, Inc.",Senior Cornegy Transportation - Council District 36,112665181,-5000,DFTA,125,003,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,Cornegy New York City Housing Authority,Louis Armstrong Tenant Association,136400434,5000,HPD,806,012,,**
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,rescind,,,Cornegy Universal Baptist Church,Harvest Street Festival,133267660,-2500,DYCD,260,005,,
4,2019-11-14,Local Initiatives - Fiscal 2020,2020,designate,,,"Cornegy Museum of Contemporary African Diasporian Arts, Inc.",KIDflix Film Festival,113526774,2500,DYCD,260,005,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,rescind,,,"Lander Border Crossers, Inc.",,262671377,-5000,DYCD,260,312,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,designate,,,"Lander Center for Racial Justice in Education, Inc.",,262671377,5000,DYCD,260,312,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,rescind,,Holden,Ridgewood Glendale Middle Village Maspeth Little League,Little League,900147560,-5000,DYCD,260,312,*,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,designate,,Holden,"Coptic Orthodox Patriarchate of Alexandria, St. Mary, the Virgin and St. Antonions Church",,112527896,5000,DYCD,260,312,*,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,rescind,,Holden,Cornegy Bridge Street Development Corporation,MYBASE,113250772,-11000,DYCD,260,312,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,designate,,Holden,"Cornegy Digital Girl, Inc.",,472288307,11000,DYCD,260,312,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,rescind,,Holden,"Levine Behind the Book, Inc.",After-school & Summer School Literacy Programs,320086097,-3500,DYCD,260,312,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,designate,,Holden,Levine Dominicanos USA,Young Voices: Youth Civic Engagement,463738190,3500,DYCD,260,312,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,rescind,,Brannan,Chinese-American Sports and Community Service Association,,473979118,-3000,DYCD,260,312,*,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,designate,,Brannan,Bay Ridge Community Council,,112602994,3000,DYCD,260,312,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,rescind,,Louis,"New York Road Runners, Inc.",Open Run & Youth Program Midwood High School,132949483,-2000,DYCD,260,312,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,designate,,Louis,"Society for Haitian Research, Inc.",Community Empowerment and Youth Development through civic education radio programs,113439457,2000,DYCD,260,312,*,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,rescind,,Louis,"67th Precinct Clergy Council, Inc.",,274581070,-5000,DYCD,260,312,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,designate,,Louis,"Entertainers for Education Alliance, Inc.",,432115174,5000,DYCD,260,312,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,rescind,,Louis,Yeger CODE: Committee on Dyslexia Education,,824777595,-5000,DYCD,260,312,*,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,designate,,Louis,Yeger Yeshivas Boyan Tifereth Mordechai Shlomo,,113450353,5000,DYCD,260,312,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,rescind,,Louis,Johnson Hudson Guild,,135562989,-5000,DYCD,260,312,,
4,2019-11-14,Youth Discretionary - Fiscal 2020,2020,designate,,Louis,"Johnson New York Junior Tennis League, Inc.",,237442256,5000,DYCD,260,312,,
4,2019-11-14,Anti-Poverty Initiative - Fiscal 2020,2020,rescind,,,Gjonaj Department of Youth and Community Development,,136400434,-10000,DYCD,260,005,,
4,2019-11-14,Anti-Poverty Initiative - Fiscal 2020,2020,designate,,,"Gjonaj East River Development Alliance, Inc.",Urban Upbound Free Tax Services,861096987,10000,DYCD,260,005,,
4,2019-11-14,Anti-Poverty Initiative - Fiscal 2020,2020,rescind,,,"Torres Bronx Parent Housing Network, Inc.",Community Outreach Program,112622003,-15000,DYCD,260,005,,***
4,2019-11-14,Anti-Poverty Initiative - Fiscal 2020,2020,designate,,,"Committee for Hispanic Children and Families, Inc., The",Public School 59X Torres,134100758,15000,DYCD,260,005,,***
4,2019-11-14,Anti-Poverty Initiative - Fiscal 2020,2020,rescind,,,"Neighborhood Housing Services of Brooklyn (Bedford-Stuyvesant) CDC, Inc. Cornegy",Von King Park - Senior Swim,471717438,-5000,HPD,806,009,,***
4,2019-11-14,Anti-Poverty Initiative - Fiscal 2020,2020,designate,,,"Cornegy Noble Touch, Inc., The",,811117188,5000,DFTA,125,003,*,***
4,2019-11-14,Anti-Poverty Initiative - Fiscal 2020,2020,rescind,,,"Neighborhood Housing Services of Brooklyn (Bedford-Stuyvesant) CDC, Inc. Cornegy",Von King Park - Senior Swim,471717438,-5000,HPD,806,009,,***
4,2019-11-14,Anti-Poverty Initiative - Fiscal 2020,2020,designate,,,"Cornegy Noble Touch, Inc., The",,811117188,5000,DFTA,125,003,*,***
4,2019-11-14,Aging Discretionary - Fiscal 2020,2020,rescind,,,Gjonaj Department for the Aging,,136400434,-10000,DFTA,125,003,,
4,2019-11-14,Aging Discretionary - Fiscal 2020,2020,designate,,,Allerton Avenue Homeowners and Tenants Association,Senior Citizens Gjonaj Referral Services,133101238,10000,DFTA,125,003,,
4,2019-11-14,Aging Discretionary - Fiscal 2020,2020,rescind,,,Rodriguez Department for the Aging,,136400434,-10000,DFTA,125,003,,
4,2019-11-14,Aging Discretionary - Fiscal 2020,2020,designate,,,"Rodriguez SHARE: Self-Help for Women with Breast or Ovarian Cancer, Inc.",,133131914,6500,DFTA,125,003,,
4,2019-11-14,Aging Discretionary - Fiscal 2020,2020,designate,,,Rodriguez VISIONS/Services for the Blind and Visually Impaired,,131624210,3500,DFTA,125,003,,
4,2019-11-14,Initiative to Address Boroughwide Needs - Fiscal 2020,2020,rescind,,Staten Island Delegation,"Freshkills Park Alliance, Inc.",,271718664,-5000,DYCD,260,005,,
4,2019-11-14,Initiative to Address Boroughwide Needs - Fiscal 2020,2020,designate,,,Staten Island Delgation Fund for the City of New York,,132612524,5000,DYCD,260,005,,
4,2019-11-14,Initiative to Address Boroughwide Needs - Fiscal 2020,2020,rescind,,Brooklyn Delegation,"Make Music New York, Inc.",,205751217,-5000,DYCD,260,005,,**
4,2019-11-14,Initiative to Address Boroughwide Needs - Fiscal 2020,2020,designate,,Brooklyn Delegation,"Make Music New York, Inc.",,205751217,5000,DCLA,126,003,,**
4,2019-11-14,Speaker's Initiative to Address Citywide Needs - Fiscal 2020,2020,designate,,Speaker,"One Stop Richmond Hill Community Center, Inc.",,680602829,25000,DYCD,260,312,,**
4,2019-11-14,Speaker's Initiative to Address Citywide Needs - Fiscal 2020,2020,designate,,Speaker,"Solace House, Inc.",,472629761,50000,DYCD,260,005,,**
4,2019-11-14,Speaker's Initiative to Address Citywide Needs - Fiscal 2020,2020,designate,,Speaker,"Transitional Services for New York (TSINY), Inc.",,237376074,50000,DHMH,816,120,,**
4,2019-11-14,Speaker's Initiative to Address Citywide Needs - Fiscal 2020,2020,designate,,Speaker,"Fund for the City of New York, Inc.-Jamaica Bay-Rockaway Parks Conservancy",,132612524,50000,DYCD,260,005,,**
4,2019-11-14,A Greener NYC - Fiscal 2020,2020,rescind,,,Gibson Wildlife Conservation Society,,131740011,-2500,DYCD,260,005,,**
4,2019-11-14,A Greener NYC - Fiscal 2020,2020,designate,,,Gibson Wildlife Conservation Society,,131740011,2500,DCLA,126,003,,**
4,2019-11-14,A Greener NYC - Fiscal 2020,2020,rescind,,,Department of Youth and Community Development,,136400434,-20000,DYCD,260,005,,**
4,2019-11-14,A Greener NYC - Fiscal 2020,2020,designate,,,Treyger City Parks Foundation,Kaiser Park,133561657,20000,DPR,846,006,,**
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,,"Cumbo NY Writers Coalition, Inc.",(13K340),113604970,-20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,,"Cumbo NY Writers Coalition, Inc.",Intermediate School 340K (17K340),113604970,20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,,"Richards Marquis Studios, Ltd.",Knowledge and Power Preparatory Academy VI (27Q282),133047206,-20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,,"Richards Marquis Studios, Ltd.",Frederick Douglass Academy VI High School (27Q260),133047206,20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Brannan,"NIA Community Services Network, Inc.",Intermediate School 281K (21K281),112697931,-20000,DYCD,260,312,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Brannan,"NIA Community Services Network, Inc.",Junior High School 201K The Dyker Heights (20K201),112697931,20000,DYCD,260,312,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Brannan,"Miller Jamaica Center for Arts and Learning, Inc.",,112478709,-20000,DCLA,126,022,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Brannan,"Miller Jamaica Center for Arts and Learning, Inc.",Public School 118Q (29Q118),112478709,20000,DCLA,126,022,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Brannan,Miller Purelements: An Evolution in Dance,,205332584,-20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Brannan,Miller Purelements: An Evolution in Dance,Public School 176Q (29Q176),205332584,20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Brannan,"Lancman Jamaica Center for Arts and Learning, Inc.",,112478709,-20000,DCLA,126,022,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Brannan,"Lancman Jamaica Center for Arts and Learning, Inc.",Public School 86Q (28Q086),112478709,20000,DCLA,126,022,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Holden,New York City H2O,Maspeth High School (24Q585),453860014,-20000,DCLA,126,003,,**
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Holden,New York City H2O,Maspeth High School (24Q585),453860014,20000,DYCD,260,005,,**
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Holden,"Reynoso Queens Botanical Garden Society, Inc.",Public School 081K (16K081),111635083,-20000,DCLA,126,022,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Holden,"Reynoso Queens Botanical Garden Society, Inc.",Public School 081Q (24Q081),111635083,20000,DCLA,126,022,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Holden,"Reynoso Marquis Studios, Ltd.",Public School 257K (14K257),133047206,-20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Holden,"Reynoso El Puente de Williamsburg, Inc.",Public School 257K (14K257),112614265,20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Holden,"Koo Coalition for Queens dba as Pursuit Transformation Company, Inc.",Pursuit Core Program,611652332,-20000,DYCD,260,005,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Holden,"Koo Pursuit Transformation Company, Inc.",Pursuit Core Program,611652332,20000,DYCD,260,005,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Holden,"Vallone Coalition for Queens dba as Pursuit Transformation Company, Inc.",Queens Tech,611652332,-20000,DYCD,260,005,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Holden,"Vallone Pursuit Transformation Company, Inc.",Queens Tech,611652332,20000,DYCD,260,005,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Holden,"Chin China Institute in America, Inc.",Public School 002M Meyer Levin,131623937,-20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Holden,"Chin China Institute in America, Inc.",Public School 002 Meyer London (02M002),131623937,20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Holden,"Ampry-Samuel Metropolitan Museum of Art, The",Public School 770K (17K770),131624086,-20000,DCLA,126,022,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Holden,"Ampry-Samuel Metropolitan Museum of Art, The",Public School 189K (17K189),131624086,20000,DCLA,126,022,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Holden,"Ampry-Samuel Young People's Chorus of New York City, Inc.",Public School 189K (17K189),113372980,-20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Holden,"Ampry-Samuel Young People's Chorus of New York City, Inc.",Public School 770K (17K770),113372980,20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Louis,"Museum of Contemporary African Diasporian Arts, Inc.",,113526774,-20000,DCLA,126,003,,**
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Louis,"Museum of Contemporary African Diasporian Arts, Inc.",,113526774,20000,DYCD,260,005,*,**
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Louis,"Groundswell Community Mural Project, Inc.",Midwood High School (22K405),113427213,-20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Louis,KAN COBRA TIGER ALLIANCE,Public School 244 Richard R. Green (18K244),463766464,20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,rescind,,Louis,"Ulrich Global Action Project, Inc.",Waterside Children's Studio School (27Q317),113425000,-20000,DCLA,126,003,,
4,2019-11-14,Cultural After-School Adventure (CASA) - Fiscal 2020,2020,designate,,Louis,"Ulrich Queens Symphony Orchestra, Inc.",Waterside Children's Studio School (27Q317),112106191,20000,DCLA,126,003,,
4,2019-11-14,Cultural Immigrant Initiative - Fiscal 2020,2020,rescind,,,"Menchaca Cora, Inc.",Public School 676K,113639921,-20000,DCLA,126,003,,
4,2019-11-14,Cultural Immigrant Initiative - Fiscal 2020,2020,designate,,,"Menchaca Cora, Inc.",,113639921,20000,DCLA,126,003,,
4,2019-11-14,Digital Inclusion and Literacy Initiative - Fiscal 2020,2020,rescind,,,"Van Bramer Coalition for Queens dba as Pursuit Transformation Company, Inc.",,611652332,-20000,DYCD,260,005,,
