resolution,date,chart,fiscal_year,action,source,council_member,organization,program,ein,amount,agency,agy_num,ua,purpose,flags
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,rescind,,,"Organization Conduit EIN Gentile American Italian Coalition of Organizations, Inc.",,112649513,-1500,DFTA,,,.00) 125 003,
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,designate,,,"Gentile American Italian Coalition of Organizations, Inc.",,112488439,1500,DFTA,,,.00 125 003,
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,rescind,,,"Levine United Federation Of Teachers Educational Foundation, Inc.",,139226721,-5000,DOE,,,.00) 040 402,**
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,designate,,,"Levine United Federation Of Teachers Educational Foundation, Inc.",,139226721,5000,DYCD,,,.00 260 312,**
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,rescind,,,Matteo Public Administrator,Richmond County,133203842,-2000,PASI,,,.00) 945 002,
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,designate,,,Matteo Public Administrator,Richmond County,136400434,2000,PASI,,,.00 945 002,
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,rescind,,,Menchaca Brooklyn Community Board #6,,136400434,-30000,BKCB,,,.00) 476 002,**
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,designate,,,"Menchaca Friends of Brooklyn Community Board 6, Inc.",,043780020,30000,DYCD,,,.00 260 005,**
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,rescind,,,"Miller Jazz Knights, Inc.",,112394796,-5000,DYCD,,,.00) 260 005 *,**
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,designate,,,"Miller United Black Men of Queens Foundation, Inc.",,112623993,5000,DYCD,,,.00 260 312,**
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,rescind,,,"Rodriguez Creative Arts Workshops for Kids, Inc.",,133638436,-5000,CUNY,,,.00) 042 001,**
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,designate,,,"Rodriguez Creative Arts Workshops for Kids, Inc.",,133638436,5000,DCLA,,,.00 126 003,**
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,WNET,,262810489,-25000,DOE,,,.00) 040 402,**
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,WNET,,262810489,25000,DYCD,,,.00 260 312,**
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,rescind,,Speaker,"Torres 501 See Streets, Inc.",,472789276,-5000,DYCD,,,.00) 260 005,**
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,designate,,Speaker,Torres New York Botanical Garden,,131693134,5000,DCLA,,,.00 126 005,**
13,2016-06-14,Local Initiatives - Fiscal 2016,2016,rescind,,Williams,South Brooklyn Community Emergency Response Team (CERT),,870788860,-2500,OEM,,,".00) 017 002 Brooklyn Arts Council, Inc. 23-7072915",
